Applied Voltage (V),Current Density (mA/cm²),Substrate Concentration (g COD/L),Inoculum Type,HRT (d),pH,Temperature (°C),Substrate Type,Hydrogen Production Rate (HPR)
0.329302971275691,3.6977406428422457,0.7101737395254739,Sludge,3.0466854627524103,5.417616518992325,31.109908482117206,Acetate,4.647088876680533
0.9188433508216634,1.7769394309202553,3.574297081920642,Sludge,4.635800886938934,6.596400752294892,23.79630605944312,Acetate,4.592399410746078
0.685143247727672,1.1020622194912937,5.142110308844325,Sludge,5.882912230558806,7.892597945858518,31.643664601851796,Acetate,5.676946664950576
0.20735764129330372,9.90462220770448,7.818870469174035,Pure Culture,8.125299896080165,6.121337843166083,24.088811478990937,Starch,5.15850728507243
0.2811772342928257,3.5623615272598683,6.9913060777617995,Sludge,5.939547910480528,7.74962545654495,30.394085257889685,Acetate,5.961729544330513
0.7308014152864446,8.193807235619031,4.736075710579109,Pure Culture,6.516101447757543,5.097993793070609,21.48084435824696,Acetate,4.337709632274243
0.20404926707697496,2.919086220255757,3.0994533296758258,Pure Culture,3.035323464309467,6.224549363518372,32.109653384288094,Glucose,5.0714132112070525
0.32864644113399893,6.974275861127328,9.972682751498256,Pure Culture,8.622268552797038,7.196521345108691,30.335798782563163,Glucose,6.881826404798364
0.6389870314932689,7.722164668952022,4.548722371241743,Mixed,4.857674922734281,7.528359318024969,34.80322737522926,Acetate,6.017291349112971
0.7535161581541547,6.158568035774521,4.788176731131917,Sludge,2.2686366476959234,7.308162657847643,32.6140094231757,Glucose,6.986233024746599
0.7215690076020804,4.979973791226504,2.0544263013208575,Sludge,6.977691230548756,7.791025104293718,30.992125370615135,Glucose,4.210319108257649
0.37941544756844786,4.412488684399051,8.050690713124329,Pure Culture,2.9448140786677675,5.024354992959356,33.79557698496242,Acetate,7.5698746439009446
0.7697433770780286,3.814248532158455,7.089981144924142,Pure Culture,1.8780625921536975,5.4037647999100855,22.878838271444618,Acetate,6.7866203155572915
0.3897992699974401,9.330526870354346,2.5973113214932235,Sludge,8.75788217563845,8.47577700911658,31.90719322517208,Acetate,3.8282437349838787
0.4603197585274142,8.390884373983427,1.2826199333505057,Pure Culture,5.141460380395957,7.726994576360645,23.442212056455553,Acetate,3.265538712526312
0.7971931240944194,9.66775565133187,6.964743369709774,Sludge,7.743553414261988,5.451726570744045,38.51044415703762,Starch,6.753987873141904
0.7197063192377717,1.680823623112675,6.7178565356707844,Mixed,3.6152880382571957,8.368297749594317,21.366682096912083,Starch,6.322099269734516
0.8793787283953425,7.44324101443462,3.0959655064829885,Pure Culture,8.082731214258997,5.968924871298268,28.607494993815866,Acetate,4.383497299884555
0.7260903138402748,9.41423433979986,9.533203841378898,Sludge,2.007423343193773,6.913039536780894,33.915949553108895,Glucose,9.567864120175363
0.6546468826683773,2.2217141285737716,1.935049971918552,Pure Culture,4.203760364153674,5.580786051538642,29.160444233365176,Acetate,4.010392640079683
0.274939814262474,1.1317145399843862,4.607180609904718,Sludge,9.802556361761757,7.840440225686827,21.841905064658047,Acetate,3.5072459081262486
0.49417264244754683,7.540646168255561,9.464351241592189,Sludge,8.145907447312055,7.667417684057071,31.06758032253415,Glucose,7.286798770215987
0.4121618941453804,5.957494575209163,4.487409510798162,Pure Culture,5.475303372832194,5.844449884664545,32.83263817654709,Starch,4.516083876211512
0.39519171470326686,8.497373379203584,6.5659965028088125,Mixed,4.057997244056966,8.453603067428007,34.07584621981015,Acetate,7.650534030527361
0.9784084438019565,1.8278375779497502,4.277146780646546,Sludge,8.849221300202288,6.605224096878849,27.46519628925518,Acetate,3.8243451024133455
0.5144781797334084,8.055039462668958,3.1050444223123654,Sludge,5.903629831760641,6.170060364282968,31.273199420575246,Starch,5.021561711944489
0.9136372441416907,2.415459540453573,9.847787655618369,Sludge,7.825825160822,5.609318357858141,29.01372949877826,Starch,7.2094178768786685
0.7049109007978103,2.054731457224193,4.388673059992909,Mixed,7.786969122845476,6.06467205006215,33.441120775045064,Glucose,5.369256149993529
0.8358490428333187,2.060525080344433,8.993942434951776,Mixed,1.1615111071164264,5.088107684895268,31.67113934649637,Starch,8.686823314637504
0.6021096744841536,8.238459842198129,2.684568755965319,Pure Culture,2.136284045133521,7.333029969824462,30.515124391182695,Starch,5.736169970683408
0.6615231077010872,6.819373596613901,2.5244946882382915,Mixed,6.93666429755268,8.368922985375791,24.99048733676497,Starch,4.488421622019306
0.5940141550550911,5.469121535306634,0.7957737874028579,Pure Culture,2.454578301572843,7.195921797766568,20.04037035496468,Glucose,3.4454378491160194
0.35619439023843563,3.9088895991732735,6.690834841070908,Pure Culture,3.2994401019004425,5.877095847695503,23.481633506228587,Starch,5.868714872950127
0.7779616922092043,8.83340513772453,4.001000265375731,Mixed,9.519741587796464,5.134676712855491,22.341320828483372,Starch,3.35553474242662
0.4246178899526847,4.228228520515036,8.711403373476552,Pure Culture,6.041640325374207,5.858512293035211,28.981694900218933,Glucose,7.270606648092577
0.2194527731451631,8.257694674979982,4.995494113569793,Mixed,7.756565562994124,6.664485712284369,32.24516301523689,Starch,4.629378483675943
0.7163778367257343,4.671781631417075,9.697837565189857,Pure Culture,6.021826649043759,8.038445714799186,24.261700173696163,Starch,6.656601707382961
0.34168854352563915,4.080972079536622,2.262492399179651,Mixed,5.972622533044527,5.751371410151096,38.78114191934374,Glucose,4.336187259712394
0.9523668674823316,4.895457963861261,8.751920095578303,Mixed,1.8473671911312812,7.879165813418744,20.133642584477755,Acetate,8.511520566410368
0.9631428616020699,3.36308980455935,7.877670101521547,Pure Culture,4.092968733481928,8.467733873407536,35.44602030330686,Glucose,8.332090430298182
0.9318915121763589,7.602289111674386,7.823757524118494,Sludge,3.5418780881786054,6.815787392433428,32.504095390608846,Starch,8.202926644386224
0.49612696020435554,5.275843705878552,8.525440667110432,Pure Culture,4.516555290522519,8.285727966570374,27.471096020953638,Starch,7.380168040988211
0.21236529322309394,2.7060206038947645,7.72972791395849,Mixed,8.185097694018955,7.218629392140382,21.009778888248157,Starch,4.157847069341901
0.9426548500701804,9.0459584461084,6.449093055498446,Sludge,4.347394011251784,7.54836334832362,32.54973143568559,Glucose,7.101357429143151
0.5425473186538514,4.146966603045509,1.7468263379826818,Pure Culture,5.065271373085144,7.105113841352811,27.71227025731296,Starch,4.316685416335593
0.9733238552349357,5.663752180582891,0.8089987051668932,Pure Culture,4.576432514367848,6.852690867005367,38.725342788264385,Starch,3.868174894655647
0.9708959816714022,9.111485054163197,9.248054554249025,Pure Culture,1.8406717477776604,5.938613767103398,30.839801497795317,Glucose,9.246329116566335
0.882407564373888,6.430260961182925,6.358177987947012,Sludge,4.969649424257053,6.212776237844184,38.79303022587017,Acetate,6.922943872651648
0.4355591136556686,1.6105313867294586,8.067104264273675,Mixed,2.7604834574006354,6.159880475774436,24.409673869466083,Acetate,7.531018902679774
0.5080781828815402,9.428405174328013,5.074462339369226,Pure Culture,2.680509661957373,7.253155723815259,34.514518207282066,Starch,7.398783250830718
0.8809093372134855,6.463226504178469,1.6144277951427475,Pure Culture,1.8463249399083972,5.47981477209556,32.344980416974515,Glucose,5.202530914030568
0.45353760412502214,3.681603339242318,1.6892650259242292,Pure Culture,4.210038767275883,8.667166762809341,34.78816459662624,Starch,5.071866698913249
0.33559419734887397,1.823084690302179,7.012870228675228,Pure Culture,7.817336963104756,7.8826205811324535,24.293357279450735,Glucose,5.0323878788887
0.6454410099666801,8.043239298067812,4.587906001544896,Pure Culture,3.4879752152505645,6.605782523652774,33.299890324755474,Glucose,5.7422670813242425
0.9489238193286249,6.390691181320879,2.4049849036531987,Mixed,3.811141916969622,5.634496578105512,29.96080786113738,Acetate,5.79031548710032
0.7568238373399785,5.567880373775054,5.170148194043651,Mixed,6.784071919051812,8.527968678886543,34.856499498126325,Acetate,5.914019563182642
0.6560489360714921,8.991979538984097,1.1099849022137738,Pure Culture,2.76256731328227,8.29511236040466,26.540892883036356,Glucose,5.348071231962204
0.2777411950166149,7.991673506633042,6.028728318186788,Sludge,9.07262137381181,7.886886210868717,37.80114050930505,Starch,5.442511976167304
0.6920057813593359,1.940911357461136,3.0554373421334278,Mixed,5.68171470926399,6.08618818964497,21.68602629222701,Acetate,4.025244345695545
0.9920430800834106,3.4613596440577084,8.076811456053289,Sludge,5.028426462881953,6.609786549734675,36.143786375823765,Starch,7.690944620931282
0.31206721218921923,2.8606468282374244,3.448438609773951,Mixed,6.020381727362812,5.410993009809694,37.226392516301814,Acetate,5.234293918472635
0.6146637218909894,7.567489779440431,4.824591416277111,Pure Culture,2.494308820745759,5.756158098910127,36.345046227336425,Acetate,6.778676603366726
0.9018984575423643,0.8185581299899041,0.610395129126956,Mixed,6.521258247752587,8.13206654926693,30.254527885235518,Starch,3.565946874310696
0.7926148942033635,5.913952006277507,1.1882454340483093,Pure Culture,4.2679066297060935,7.860154875402735,28.767699600615227,Acetate,4.701655163509313
0.7576125927962145,7.7433575145365605,4.228688785863506,Mixed,9.07467706868157,7.373943051903739,39.92524573049754,Acetate,5.230773847455207
0.7619872671896875,8.82927354923662,5.059418929812673,Pure Culture,2.5196878600991752,8.582906903704691,24.583439024283244,Starch,5.844243956075049
0.48759292097580414,3.7497766128011207,6.200195207133385,Pure Culture,5.56345993478897,7.333066071252182,30.93751931752089,Acetate,6.762151887617898
0.4348734754115947,8.301944394384122,3.2707944977383807,Pure Culture,6.383013664321162,6.867871999854443,33.41351050764651,Acetate,4.210367085646492
0.847488924382811,1.5510015010744687,7.102327918202154,Pure Culture,1.3004524160774311,6.36148298522305,34.01735271722864,Acetate,8.771309884750524
0.8480907157433446,8.541296771477922,8.671162773297443,Sludge,4.273238122805262,8.76179402294469,24.080493314771573,Starch,8.378988931134414
0.893657854864083,1.7111422921538328,7.908584394486823,Pure Culture,7.593717112307496,5.330861846097414,33.07988184679603,Glucose,6.577516958165407
0.930592442045177,4.274229260323489,0.8763788408093929,Sludge,8.38339756704076,8.723549488243233,36.36739132962674,Starch,4.640269556585824
0.6090739190887502,8.074305974905759,5.064815998949375,Sludge,3.818457953355541,8.306858639724073,21.000371536422243,Glucose,5.876430484256706
0.6012130357497597,1.924215559813351,1.4968366949726613,Pure Culture,8.18733945144476,5.519719698142805,38.23042586650633,Acetate,3.352242756859517
0.8386361431734202,2.677888254710094,2.799427650694011,Sludge,9.7098028939305,7.259937430701014,20.59008110290412,Glucose,3.3693919692702434
0.7199711446222121,7.36139939973413,9.87329463603789,Mixed,8.711865424675846,8.466191926996348,27.11942064976789,Starch,6.733409145820325
0.7615735018061627,7.340347097187706,1.8537076575643756,Pure Culture,2.0587958934339268,7.2872366544286145,20.316263924659243,Starch,4.219197370596804
0.8366341355488809,6.590902512410325,5.239437457787883,Sludge,7.657572988769866,8.62879928624249,21.542903370791638,Acetate,4.768646933220085
0.912004273454053,7.0925102224374506,6.372479476022131,Pure Culture,3.8770014919649025,8.771935267264169,38.22336570360158,Glucose,8.632078183506955
0.47039612548122867,5.655882211802163,7.173417220168988,Pure Culture,9.895743904708688,6.6895380887372236,27.097216614922957,Acetate,5.599648266987178
0.5004663621119552,2.8920910596160514,5.816662493125684,Pure Culture,5.3682308484389845,6.509254645625294,28.49543060850106,Acetate,6.376024850147233
0.2751855518726952,3.784111938287235,0.5928230504822447,Sludge,2.1019050852304693,8.745284615876628,24.30688762765105,Starch,4.177608286897722
0.6626241127969392,2.225178309613544,3.601382428317923,Mixed,7.5266699322465165,7.700560244598672,31.941915403734395,Glucose,4.666958561783948
0.22875381903739367,9.13028033266947,5.418260612154759,Mixed,3.9071007854759245,5.464090725392677,31.896064293555792,Glucose,5.089435579284817
0.5724784145059681,6.042222050278144,1.3347317418759168,Sludge,9.973703413734956,5.169166996890725,27.444007836504383,Glucose,1.2543988342232213
0.6341157077660613,4.308088459254579,3.830955846487217,Pure Culture,9.818042120690697,7.2585162039890525,26.660697436107966,Glucose,4.478458582303574
0.42923300170262757,4.889055134619261,0.8154295335179824,Sludge,6.905206162185226,8.720683861753699,37.69928616361176,Acetate,3.2755687144261723
0.6726666084552086,9.499191726312246,1.2464957229726972,Sludge,2.168438040565458,8.376994809623273,27.665684792844026,Acetate,4.56057185566888
0.22440019995123955,1.9568383296027618,4.2707711239151624,Sludge,7.1817489790752616,7.703390985857346,29.870019843088166,Starch,5.260364350701326
0.22987855099937154,6.069183404159574,1.7607996634090735,Pure Culture,1.8372743781402447,5.55646339556435,25.666095248498614,Acetate,4.295879212623375
0.8580804485277267,5.305942449402427,5.891638058484802,Sludge,1.2642774319215309,6.016925534994782,35.735390067142546,Acetate,8.49394680770418
0.4881525131290103,6.3088152366291546,7.049917206804024,Pure Culture,8.406626015993375,8.502044906210465,27.948963137981835,Starch,6.160212279782823
0.30164841012150784,0.6720467462979849,8.105573641536287,Sludge,2.887776529153132,5.731228946627602,30.27222093088649,Starch,8.336031741214024
0.6177946080438435,8.78517713496944,2.4014273203256957,Mixed,4.411244135971876,6.113757633001738,25.067143401193228,Starch,4.248755615808474
0.8159948424788888,9.355123683594318,2.0910845314611626,Sludge,9.761116509785559,5.518402604781768,39.75319184682503,Acetate,4.180726756992637
0.3726568219974746,5.868765244097485,1.4933944831768025,Sludge,4.031564516749929,7.7044329256576445,25.829914818474457,Acetate,3.5971081451112066
0.6983123806552003,7.118182826830476,6.546087370664549,Mixed,3.6684080315498373,8.775929221452838,35.41485061811103,Starch,8.321008574282224
0.2682779719950144,9.26374412118431,7.211519401625561,Pure Culture,9.263871996604976,6.075872126381544,28.54991300713518,Starch,4.913323156422512
0.24134537693488617,7.218767025977287,0.8000683758435994,Pure Culture,1.996736007870623,6.901626431400295,24.1243481016828,Starch,3.5602968495665053
0.6250837052545184,1.9491209076854827,9.394016339315053,Sludge,7.836241691031686,7.537358958844817,35.99437527929722,Acetate,8.40047370357389
0.6325080972880852,5.974739421584725,0.9937271946889878,Mixed,9.892590099874965,8.997864992862523,26.672135780580863,Acetate,2.9526913098727454
0.7099439211985652,6.263792940637131,5.64231518536017,Pure Culture,9.11166409697184,5.419232259990288,37.30386694795622,Glucose,6.314067725214131
0.7808730669781292,4.529241377372667,7.236074934783706,Sludge,6.865011268357834,6.994283198022837,38.30514369835646,Acetate,8.22423514265032
0.9806816635700277,7.496220238434867,8.774206675587813,Mixed,3.826547154934588,6.54048047961,37.19647670782552,Acetate,9.510085869553492
0.6130402786409563,9.376486640305641,7.283825855258064,Pure Culture,3.2888978306048506,8.46328066088942,20.700158296136113,Acetate,6.048124958033481
0.4583651783529968,9.292900872614375,8.116416789163022,Pure Culture,8.37329594384315,6.903870924046624,35.74746690010211,Starch,7.782273120405349
0.8361489558149631,4.782974028339255,3.7247768291566574,Mixed,8.918397225565258,5.443910098340592,28.22678932998288,Acetate,4.22623319956031
0.4166658010096594,1.575761435487175,8.240838580591866,Mixed,5.728914212911236,7.537696581146335,37.474458403644505,Starch,7.607132778780857
0.5511771365645088,9.855991390142178,1.2610910406544138,Mixed,3.1990594670781953,8.08312247305552,32.75908525369478,Glucose,5.368756987217329
0.2627651050738128,8.469531821236373,9.000758232575013,Mixed,2.016488875700562,5.011525006662458,36.67286268287917,Glucose,8.256602936775433
0.22028059473236603,1.684295471431035,5.702127573460494,Sludge,1.7846152104864805,8.435826741682519,29.988635397336708,Starch,7.487247647495241
0.9701187317423401,9.247997884865036,8.26432881464369,Mixed,7.4716970261847,5.744092000022663,30.700510091978657,Starch,6.227484673525655
0.8687840964097646,8.764015439590219,4.797023702923851,Pure Culture,4.7810685506295245,7.208277458613511,22.887752642673345,Starch,4.985540114997598
0.7567793648749583,5.428961542697685,6.613988104366987,Pure Culture,9.148238868500833,6.6631900027498006,35.679747173787106,Acetate,6.423523166062144
0.527162355531416,6.117116639576828,5.500825278893076,Sludge,7.657041706540873,7.878615266442122,28.387792233339432,Glucose,5.825975660028224
0.33863545605667666,4.290525686766237,7.450100456675653,Pure Culture,2.7213437612312803,6.484646459142967,30.00160236543165,Starch,7.6393634229024485
0.3251496341368688,1.0202355688092977,1.275484829290601,Pure Culture,6.5239967693412915,8.479052706726844,35.701954281914155,Acetate,4.063584742345207
0.4001943185316763,3.6843737956360587,1.073344797910356,Mixed,4.919549089583434,7.921985443835161,31.97690800158878,Glucose,3.1056178683229043
0.6393813317648964,8.12710776168111,2.847480723096391,Pure Culture,6.1952475769175175,7.590852684251686,24.02197454885335,Acetate,3.89252859579485
0.77167673816005,0.5440042185437272,2.0156744610752892,Sludge,7.642622110046655,8.184962382251417,31.804653183017855,Glucose,4.416592321216021
0.728157901374185,3.6682421310658695,8.781943882625916,Mixed,8.255762929034116,8.016092139713528,28.152657159593115,Acetate,6.756870974636264
0.4239471175567543,4.282602589113962,2.582532879901421,Mixed,8.593635937660519,5.143754699686213,29.390510840877255,Glucose,3.008846406175718
0.9638922245305552,5.605258227910268,9.770719930281748,Sludge,3.2857738711482227,6.578937415379313,20.566225488053355,Glucose,7.950342881343089
0.7903175333566148,9.238628355921225,3.700510021825515,Mixed,1.2800403992562193,8.72322918926596,24.200586990325633,Acetate,6.102348345796222
0.6434832420091205,3.790286946476632,2.230120199042643,Mixed,7.653652616482958,5.502897075968905,25.620761627620567,Starch,3.0343451811194755
0.6893765969874819,3.7960554180141632,8.002135817853553,Sludge,1.9570935363019712,7.948386201728205,34.25920015717612,Glucose,8.844691090613193
0.535680049942232,7.50626185704261,6.757723867258323,Mixed,3.834276297516709,8.89836724534132,20.229849465962307,Starch,7.1814262568084
0.398184791600926,4.796070438453168,5.23285930630482,Sludge,1.0343542071191243,5.2087945161798865,28.175545224582642,Acetate,5.380775225799789
0.4847781429210093,2.6337458179298285,5.775953733907497,Sludge,7.135025341614581,7.728775522506442,38.48053740851466,Starch,6.256179331173397
0.8062768883714952,4.798175403260587,7.332416893586506,Pure Culture,2.5041881032409914,6.872616565204122,22.237612330982476,Starch,6.7231299608986115
0.2115147909038047,1.8381416936080988,2.670320042647338,Pure Culture,6.897541687224924,7.316701021498888,30.32848776437222,Starch,4.040853628633441
0.292858112405533,2.1756763718091214,9.965172202539048,Mixed,9.925683554510549,5.3413653459373,35.730447647816945,Starch,6.919057751751503
0.23680211361740222,5.234493841025057,9.76053504039444,Mixed,1.6540378444901465,5.172027807467758,38.850626150402334,Starch,10.304062585052598
0.23258304185517611,4.479791770293206,6.678094020295901,Sludge,1.6937021075631462,7.667466642203687,34.93553279067436,Glucose,9.019620443020218
0.8843684672088059,9.191036060146951,2.3956532838268787,Mixed,4.063420834000074,8.293237719282871,34.411310972888124,Glucose,5.3995320788406085
0.762926287504019,3.942742041608015,6.962168303097267,Sludge,8.797478628262079,8.128061339731868,36.52976180391525,Glucose,6.731020073927939
0.5793390632698602,6.015589327641413,1.1858848853021704,Sludge,2.9397688191219866,7.1752229114649495,28.924024419550875,Acetate,4.600082280240633
0.2782673285208012,6.506510735235539,0.7911987709551576,Mixed,4.243400379373128,5.399467284544713,36.11689065235666,Starch,3.6378687824582223
0.5932927000934659,0.6243973375891696,2.94798744085653,Sludge,1.6165486596428162,7.752177775344055,20.159288094909023,Glucose,5.344218665188718
0.5787774166244526,6.803605034158751,4.894918089023505,Pure Culture,7.868397621330004,5.967555534216584,38.4912211075361,Acetate,5.472841224626768
0.33856149592801216,2.1913416852626386,8.748588801379615,Mixed,4.6747570848350595,8.644274811069534,28.866130190343505,Glucose,7.324367027929468
0.5470813193903785,9.630168015959823,7.4081061627799265,Pure Culture,7.833238597547585,8.35306143818282,31.067603757314952,Glucose,6.429335068872778
0.5188037875178988,1.9122959136545732,7.55571195139982,Mixed,9.132470599121156,7.837531868349563,25.097644978297645,Starch,5.031591411107234
0.6926800784417733,4.4389291754067255,4.542186677256716,Sludge,3.094868323911599,8.79538382332452,34.85061665680843,Acetate,7.659238749263672
0.708074920694115,1.3108218467471167,3.7863824291961476,Mixed,8.266564273059561,5.125687286045092,21.532716129504976,Starch,4.108870566951849
0.23624320781763564,9.970305392536499,4.024868248353726,Pure Culture,1.5318450107042794,7.9448017002430475,37.4527160509367,Starch,7.198516819309237
0.499690091701177,5.270852598146805,9.882670855492549,Sludge,9.089626493622227,6.320971117345621,36.56233658012685,Glucose,7.590265818528996
0.7006879325713891,6.156157664540416,0.8810373184185836,Mixed,6.856916928028726,8.62426354274546,24.321202324895328,Starch,3.1771842513335034
0.6025090068640702,1.137226535190061,8.73679921316326,Mixed,8.868040517245163,6.06670078664791,36.18648796570525,Acetate,7.613100625268602
0.8851918729506578,7.624624468792189,5.997416381437738,Mixed,1.001695596009237,7.899425997260068,35.72715466122963,Starch,9.139303177650193
0.726954905295156,2.4941031344080646,4.66684648230111,Pure Culture,2.5217296332039325,8.510588078603126,32.64433195507898,Starch,7.067192302379908
0.3303475416651438,9.03151574968678,7.389947773943796,Pure Culture,4.507834486838428,5.16662727353073,27.47040353799375,Starch,6.513562346447552
0.2564549979203439,2.448826584579068,5.123354943534677,Mixed,4.415526130372467,6.590590318368145,25.42997508363736,Glucose,5.629622406617778
0.7139354225650525,2.3115333463048326,8.797520761775775,Sludge,3.040573446311596,8.049236128087754,24.635671805787,Acetate,7.562307362967336
0.22120904843329747,0.8472218445569013,9.056667708106955,Sludge,4.4345074588048,6.819675558030348,26.372179255272144,Glucose,7.982406011002188
0.6686204650187706,4.9846359785449925,4.506348805297827,Pure Culture,2.1596384080022935,6.069010519174381,38.0711688686506,Glucose,8.028514188576793
0.9521841931399662,5.865990765994856,3.12986407373299,Sludge,4.714850163394234,5.87922139529276,21.552815519775624,Glucose,4.825866225816041
0.6603793423007032,1.1242320745693475,6.127328121636941,Pure Culture,8.221188962433377,5.526073067665512,36.57742552505917,Glucose,5.265771056160762
0.5105359409652175,7.867512358602601,9.167451783358564,Mixed,5.311630567930161,8.428518239425129,26.97780150083647,Glucose,6.7971490443316425
0.7146305747538826,4.8062439301062625,2.5012907955538326,Pure Culture,1.1620008005069349,7.301421613006224,30.431987920227165,Acetate,6.33159206881087
0.5666023123932133,5.48170755861201,6.418182543853087,Pure Culture,4.792996374213226,5.305539779965824,35.889712672969814,Starch,6.49445870838625
0.636493431452748,4.687246095913167,6.499822090878945,Mixed,1.2445751448175975,6.530321294282542,37.687530940459425,Glucose,8.604117277120336
0.9531718470212203,4.307249078315596,7.464573712945169,Sludge,9.696190696361183,6.47093460322044,26.89562840145294,Glucose,6.337291245974362
0.5088821102406194,5.81658314742807,1.7498930087089681,Pure Culture,2.147085634805821,5.726956762837852,29.23686962550221,Acetate,4.3785272290238195
0.9689524510591314,1.974782336341769,7.300337164479841,Pure Culture,7.3691949369755685,6.742030501888763,28.290321296335847,Acetate,6.203232963801413
0.9242805135648511,2.228317239705076,9.13580894632359,Mixed,9.754986906028773,6.328397461572546,20.26502067007821,Starch,5.811375857821533
0.3566329078314372,8.686963399628414,2.206989534267299,Sludge,8.434351464999146,6.36721482196873,25.91885777717313,Acetate,2.0750695760189997
0.2554890407001324,9.48809689026951,2.7566615867768376,Pure Culture,7.293838376135833,7.956106231151835,29.183784674651235,Starch,3.5252421288003277
0.28062240110194137,4.046438504657653,9.728253393395576,Mixed,8.555148185506901,5.893053542020786,28.221872177608795,Glucose,6.535306839967942
0.2145774605212398,3.072074394863761,2.219281050740153,Pure Culture,9.836188239345649,7.567439835421421,34.43858455031359,Glucose,3.1375650096901415
0.27555436860474275,6.617995660770649,8.616658387011002,Mixed,6.592100475281766,7.2825984955237395,27.696072344422063,Starch,7.081473356251332
0.7464054187330855,4.382974625431916,5.176639636256331,Sludge,6.032663261463938,7.272370049351469,29.787528979413405,Acetate,7.191861889706721
0.2569509187681832,0.7411703787732762,2.848695206830182,Sludge,6.654142994169533,7.652029384567104,28.592171842647268,Starch,4.072857671065988
0.45518050423500905,1.9834496749788084,8.772124062088858,Sludge,5.794082980853995,7.193528144782616,34.81252297788741,Acetate,7.511083493902498
0.8759002487755636,7.301736174050276,4.730399922525322,Sludge,6.715801953187469,8.517020459385538,37.25944797973925,Glucose,7.189648641556687
0.2186175485886607,6.759777448146438,5.390764862332057,Pure Culture,5.0485798717530335,7.70232036780104,30.637781580150282,Acetate,5.165535502426174
0.8515747860711487,0.7574119287830932,3.912717009297774,Pure Culture,2.965988645949764,7.187853005485552,35.78864388390382,Starch,6.069802643693816
0.42548381981871997,2.6087355383630197,6.1330330886318105,Sludge,2.0822250386050807,8.31905248115058,25.93573364039701,Starch,6.742068229535312
0.294531862097325,2.6952105675866784,2.0534767895577164,Sludge,1.6150684197903435,7.424586259733919,30.827392203145372,Glucose,5.204056470521124
0.7573897322913206,6.88298106418792,4.215274598191726,Sludge,3.3698420537788008,6.1645769911407164,26.90459907339945,Acetate,5.316435406104763
0.7031542774239072,0.6872501086664595,9.709417062185231,Pure Culture,1.4151120790216045,5.828379672706285,28.284018511436607,Acetate,8.971019952798667
0.9019776108216424,1.4890315288534515,2.9522676106607117,Sludge,6.104537019274471,5.609311142650715,34.64827729625337,Acetate,5.090415697733982
0.7880568350431087,8.099202811045298,6.738998313142276,Sludge,3.5544560232116824,8.597820850184407,37.63324964665425,Glucose,8.950976719981997
0.8427847443078789,2.1961742895161693,3.5893056101346015,Sludge,8.420813272783288,7.840541727192264,22.429907821755307,Acetate,3.799329883214492
0.4256276580570452,6.70108802459281,7.847994694022706,Mixed,1.668167856895478,8.749513752657283,32.69278512974761,Starch,8.502257256047013
0.34195163502377823,2.762736419943902,1.7432997768243235,Sludge,3.0371634490733737,7.413167222859772,31.64287615155597,Acetate,5.38830591465643
0.8004918013126867,1.444693231213779,9.713299928246174,Mixed,7.572215323811313,6.89360352597965,22.368300783518638,Glucose,6.432071853712571
0.8454677914138113,2.8101358144948136,4.811000643144573,Mixed,6.3892746674514225,5.238865955883558,24.23788660880218,Acetate,3.820352633681178
0.9924041136005386,7.361535852628762,2.7424794017914076,Sludge,1.5804214412425077,7.68656912618412,26.220049894653606,Acetate,6.453333383057838
0.5300941415291411,8.629116447009714,1.1982190996351203,Mixed,8.895155114459804,7.328835039072924,23.33862141635003,Starch,2.725194100558006
0.49761446863422654,8.38708871338642,2.1127000983316373,Sludge,8.895355865435615,8.960835574350487,24.874589650486836,Acetate,2.6693117482592434
0.8211303685935976,4.273243531375321,5.437852511282168,Pure Culture,3.9736720348819645,5.956635111128972,25.35201597723415,Starch,5.71070813309012
0.4726428322024143,6.846808797421138,3.70153017609722,Pure Culture,4.0636525901460825,7.122949421147343,26.713476660781193,Starch,4.64725735440934
0.9446058604828518,2.447350806450299,8.374391975884791,Pure Culture,9.901255225151566,7.6038293404722905,34.98780905602318,Glucose,7.155362991262551
0.8867302014744094,3.2849034374796258,4.593431474787156,Pure Culture,6.635585544338244,7.5783646989693745,31.438244077012016,Starch,6.54094622845075
0.5431952219000147,9.015190275950637,2.862785589582484,Mixed,5.781848685112532,7.245174171793611,39.72493343902803,Starch,5.904363444336581
0.800696854233198,0.6235182733519924,6.362877372738286,Sludge,8.543369651967321,8.107712041308902,28.29471653934942,Glucose,6.227861657653744
0.8036342992677459,1.3123310431174469,7.2143835604117355,Sludge,3.5676130452158477,5.819924838107266,35.0773014767385,Starch,8.261394587196119
0.2824990950687461,2.4749194238872594,2.0868981250590237,Sludge,4.862643340567212,7.902508801097664,37.429368427530676,Glucose,5.134034365107398
0.9220423253436534,0.7520559368012874,2.092382554739018,Pure Culture,3.4099900793950075,7.478938285732356,33.57956986076084,Acetate,6.156242976004143
0.6042018979582857,2.2236366333530744,0.8483785558686583,Pure Culture,8.102447619298584,8.584300447178293,28.23729480834992,Glucose,3.3899213622384337
0.8611659728861933,6.038894829212076,7.495819143123585,Sludge,6.160144110716962,8.388777756134328,35.07189261491506,Starch,8.493466786950599
0.4560396808244894,4.50353323062873,6.806143012407149,Pure Culture,6.929425631260635,6.260588156530213,24.073342755453698,Glucose,5.11875299775551
